0,0
0.0101010101010101,0.00379567
0.0202020202020202,0.00700064
0.0303030303030303,0.0101962
0.0404040404040404,0.0133792
0.0505050505050505,0.0165466
0.0606060606060606,0.0196952
0.0707070707070707,0.022822
0.0808080808080808,0.025924
0.0909090909090909,0.0289981
0.101010101010101,0.0320412
0.111111111111111,0.0350505
0.121212121212121,0.038023
0.131313131313131,0.0409558
0.141414141414141,0.0438459
0.151515151515152,0.0466907
0.161616161616162,0.0494873
0.171717171717172,0.052233
0.181818181818182,0.0549251
0.191919191919192,0.0575611
0.202020202020202,0.0601382
0.212121212121212,0.062654
0.222222222222222,0.0651061
0.232323232323232,0.0674921
0.242424242424242,0.0698096
0.252525252525253,0.0720564
0.262626262626263,0.0742303
0.272727272727273,0.0763292
0.282828282828283,0.0783511
0.292929292929293,0.0802939
0.303030303030303,0.0821558
0.313131313131313,0.083935
0.323232323232323,0.0856298
0.333333333333333,0.0872385
0.343434343434343,0.0887596
0.353535353535354,0.0901916
0.363636363636364,0.0915331
0.373737373737374,0.0927828
0.383838383838384,0.0939396
0.393939393939394,0.0950022
0.404040404040404,0.0959698
0.414141414141414,0.0968413
0.424242424242424,0.097616
0.434343434343434,0.098293
0.444444444444444,0.0988719
0.454545454545455,0.0993519
0.464646464646465,0.0997328
0.474747474747475,0.100014
0.484848484848485,0.100196
0.494949494949495,0.100277
0.505050505050505,0.100259
0.515151515151515,0.10014
0.525252525252525,0.0999221
0.535353535353535,0.0996044
0.545454545454545,0.0991874
0.555555555555556,0.0986716
0.565656565656566,0.0980577
0.575757575757576,0.0973461
0.585858585858586,0.0965377
0.595959595959596,0.0956333
0.606060606060606,0.0946337
0.616161616161616,0.0935401
0.626262626262626,0.0923534
0.636363636363636,0.0910751
0.646464646464647,0.0897062
0.656565656565657,0.0882482
0.666666666666667,0.0867026
0.676767676767677,0.0850709
0.686868686868687,0.0833548
0.696969696969697,0.081556
0.707070707070707,0.0796762
0.717171717171717,0.0777175
0.727272727272727,0.0756817
0.737373737373737,0.0735709
0.747474747474748,0.0713872
0.757575757575758,0.0691328
0.767676767676768,0.0668099
0.777777777777778,0.0644209
0.787878787878788,0.0619682
0.797979797979798,0.0594542
0.808080808080808,0.0568814
0.818181818181818,0.0542524
0.828282828282828,0.0515698
0.838383838383838,0.0488362
0.848484848484849,0.0460546
0.858585858585859,0.0432275
0.868686868686869,0.0403578
0.878787878787879,0.0374485
0.888888888888889,0.0345023
0.898989898989899,0.0315222
0.909090909090909,0.0285113
0.919191919191919,0.0254724
0.929292929292929,0.0224087
0.939393939393939,0.0193231
0.94949494949495,0.0162189
0.95959595959596,0.013099
0.96969696969697,0.0099665
0.97979797979798,0.00682464
0.98989898989899,0.0036765
1,0
